date,code,quant,value
2020-10-16,GEL,1,133.43
2020-10-16,INR,1,5.83
2020-10-16,JPY,1,4.06
2020-10-16,KGS,1,5.37
2020-10-16,MXN,1,19.92
2020-10-16,NOK,1,45.76
2020-10-16,RUB,1,5.48
2020-10-16,TRY,1,53.87
2020-10-16,USD,1,427.63
2020-10-16,UZS,100,4.14
2020-10-16,ZAR,1,25.65
2020-10-17,AMD,10,8.72
2020-10-17,AUD,1,303.02
2020-10-17,AZN,1,252.84
2020-10-17,BRL,1,76.27
2020-10-17,BYN,1,166.6
2020-10-17,CAD,1,323.84
2020-10-17,CHF,1,467.97
2020-10-17,CNY,1,63.87
2020-10-17,EUR,1,501.2
2020-10-17,GBP,1,553.98
2020-10-17,GEL,1,133.98
2020-10-17,INR,1,5.84
2020-10-17,JPY,1,4.07
2020-10-17,KGS,1,5.4
2020-10-17,MXN,1,20.12
2020-10-17,NOK,1,45.67
2020-10-17,RUB,1,5.47
2020-10-17,TRY,1,53.92
2020-10-17,USD,1,428.05
2020-10-17,UZS,100,4.14
2020-10-17,ZAR,1,25.81
2020-10-18,AMD,10,8.72
2020-10-18,AUD,1,303.02
2020-10-18,AZN,1,252.84
2020-10-18,BRL,1,76.27
2020-10-18,BYN,1,166.6
2020-10-18,CAD,1,323.84
2020-10-18,CHF,1,467.97
2020-10-18,CNY,1,63.87
2020-10-18,EUR,1,501.2
2020-10-18,GBP,1,553.98
2020-10-18,GEL,1,133.98
2020-10-18,INR,1,5.84
2020-10-18,JPY,1,4.07
2020-10-18,KGS,1,5.4
2020-10-18,MXN,1,20.12
2020-10-18,NOK,1,45.67
2020-10-18,RUB,1,5.47
2020-10-18,TRY,1,53.92
2020-10-18,USD,1,428.05
2020-10-18,UZS,100,4.14
2020-10-18,ZAR,1,25.81
2020-10-19,AMD,10,8.72
2020-10-19,AUD,1,303.02
2020-10-19,AZN,1,252.84
2020-10-19,BRL,1,76.27
2020-10-19,BYN,1,166.6
2020-10-19,CAD,1,323.84
2020-10-19,CHF,1,467.97
2020-10-19,CNY,1,63.87
2020-10-19,EUR,1,501.2
2020-10-19,GBP,1,553.98
2020-10-19,GEL,1,133.98
2020-10-19,INR,1,5.84
2020-10-19,JPY,1,4.07
2020-10-19,KGS,1,5.4
2020-10-19,MXN,1,20.12
2020-10-19,NOK,1,45.67
2020-10-19,RUB,1,5.47
2020-10-19,TRY,1,53.92
2020-10-19,USD,1,428.05
2020-10-19,UZS,100,4.14
2020-10-19,ZAR,1,25.81
2020-10-20,AMD,10,8.77
2020-10-20,AUD,1,304.18
2020-10-20,AZN,1,252.73
2020-10-20,BRL,1,75.79
2020-10-20,BYN,1,167.42
2020-10-20,CAD,1,324.77
2020-10-20,CHF,1,469.27
2020-10-20,CNY,1,64.0
2020-10-20,EUR,1,502.93
2020-10-20,GBP,1,556.03
2020-10-20,GEL,1,133.5
2020-10-20,INR,1,5.84
2020-10-20,JPY,1,4.06
2020-10-20,KGS,1,5.4
2020-10-20,MXN,1,20.29
2020-10-20,NOK,1,45.98
2020-10-20,RUB,1,5.51
2020-10-20,TRY,1,54.19
2020-10-20,USD,1,427.88
2020-10-20,UZS,100,4.13
2020-10-20,ZAR,1,26.02
2020-10-21,AMD,10,8.72
2020-10-21,AUD,1,301.88
2020-10-21,AZN,1,253.21
2020-10-21,BRL,1,76.46
2020-10-21,BYN,1,167.53
2020-10-21,CAD,1,325.52
2020-10-21,CHF,1,472.22
2020-10-21,CNY,1,64.19
2020-10-21,EUR,1,506.01
2020-10-21,GBP,1,555.61
2020-10-21,GEL,1,133.75
2020-10-21,INR,1,5.84
2020-10-21,JPY,1,4.06
2020-10-21,KGS,1,5.24
2020-10-21,MXN,1,20.26
2020-10-21,NOK,1,46.17
2020-10-21,RUB,1,5.5
2020-10-21,TRY,1,54.31
2020-10-21,USD,1,428.68
2020-10-21,UZS,100,4.14
2020-10-21,ZAR,1,26.0
2020-10-22,AMD,10,8.69
2020-10-22,AUD,1,302.89
2020-10-22,AZN,1,252.76
2020-10-22,BRL,1,76.34
2020-10-22,BYN,1,168.24
2020-10-22,CAD,1,326.49
2020-10-22,CHF,1,473.06
2020-10-22,CNY,1,64.29
2020-10-22,EUR,1,506.71
2020-10-22,GBP,1,558.58
2020-10-22,GEL,1,133.31
2020-10-22,INR,1,5.81
2020-10-22,JPY,1,4.08
2020-10-22,KGS,1,5.27
2020-10-22,MXN,1,20.33
2020-10-22,NOK,1,46.38
2020-10-22,RUB,1,5.55
2020-10-22,TRY,1,54.56
2020-10-22,USD,1,427.93
2020-10-22,UZS,100,4.14
2020-10-22,ZAR,1,26.07
2020-10-23,AMD,10,8.69
2020-10-23,AUD,1,304.36
2020-10-23,AZN,1,253.21
2020-10-23,BRL,1,76.43
2020-10-23,BYN,1,168.8
2020-10-23,CAD,1,326.04
2020-10-23,CHF,1,472.79
2020-10-23,CNY,1,64.2
2020-10-23,EUR,1,507.21
2020-10-23,GBP,1,561.36
2020-10-23,GEL,1,133.55
2020-10-23,INR,1,5.82
2020-10-23,JPY,1,4.09
2020-10-23,KGS,1,5.31
2020-10-23,MXN,1,20.26
2020-10-23,NOK,1,46.43
2020-10-23,RUB,1,5.57
2020-10-23,TRY,1,55.07
2020-10-23,USD,1,428.68
2020-10-23,UZS,100,4.14
2020-10-23,ZAR,1,26.3
2020-10-24,AMD,10,8.67
2020-10-24,AUD,1,305.87
2020-10-24,AZN,1,252.75
2020-10-24,BRL,1,76.51
2020-10-24,BYN,1,168.91
2020-10-24,CAD,1,326.37
2020-10-24,CHF,1,473.25
2020-10-24,CNY,1,64.17
2020-10-24,EUR,1,506.9
2020-10-24,GBP,1,559.75
2020-10-24,GEL,1,133.38
2020-10-24,INR,1,5.81
2020-10-24,JPY,1,4.09
2020-10-24,KGS,1,5.3
2020-10-24,MXN,1,20.46
2020-10-24,NOK,1,46.45
2020-10-24,RUB,1,5.6
2020-10-24,TRY,1,53.71
2020-10-24,USD,1,427.91
2020-10-24,UZS,100,4.14
2020-10-24,ZAR,1,26.4
2020-10-25,AMD,10,8.67
2020-10-25,AUD,1,305.87
2020-10-25,AZN,1,252.75
2020-10-25,BRL,1,76.51
2020-10-25,BYN,1,168.91
2020-10-25,CAD,1,326.37
2020-10-25,CHF,1,473.25
2020-10-25,CNY,1,64.17
2020-10-25,EUR,1,506.9
2020-10-25,GBP,1,559.75
2020-10-25,GEL,1,133.38
2020-10-25,INR,1,5.81
2020-10-25,JPY,1,4.09
2020-10-25,KGS,1,5.3
2020-10-25,MXN,1,20.46
2020-10-25,NOK,1,46.45
2020-10-25,RUB,1,5.6
2020-10-25,TRY,1,53.71
2020-10-25,USD,1,427.91
2020-10-25,UZS,100,4.14
2020-10-25,ZAR,1,26.4
2020-10-26,AMD,10,8.67
2020-10-26,AUD,1,305.87
2020-10-26,AZN,1,252.75
2020-10-26,BRL,1,76.51
2020-10-26,BYN,1,168.91
2020-10-26,CAD,1,326.37
2020-10-26,CHF,1,473.25
2020-10-26,CNY,1,64.17
2020-10-26,EUR,1,506.9
2020-10-26,GBP,1,559.75
2020-10-26,GEL,1,133.38
2020-10-26,INR,1,5.81
2020-10-26,JPY,1,4.09
2020-10-26,KGS,1,5.3
2020-10-26,MXN,1,20.46
2020-10-26,NOK,1,46.45
2020-10-26,RUB,1,5.6
2020-10-26,TRY,1,53.71
2020-10-26,USD,1,427.91
2020-10-26,UZS,100,4.14
2020-10-26,ZAR,1,26.4
2020-10-27,AMD,10,8.71
2020-10-27,AUD,1,306.56
2020-10-27,AZN,1,253.74
2020-10-27,BRL,1,76.45
2020-10-27,BYN,1,169.17
2020-10-27,CAD,1,325.92
2020-10-27,CHF,1,473.74
2020-10-27,CNY,1,64.1
2020-10-27,EUR,1,507.3
2020-10-27,GBP,1,560.57
2020-10-27,GEL,1,133.62
2020-10-27,INR,1,5.81
2020-10-27,JPY,1,4.1
2020-10-27,KGS,1,5.33
2020-10-27,MXN,1,20.47
2020-10-27,NOK,1,46.3
2020-10-27,RUB,1,5.62
2020-10-27,TRY,1,53.45
2020-10-27,USD,1,429.59
2020-10-27,UZS,100,4.15
2020-10-27,ZAR,1,26.43
2020-10-28,AMD,10,8.73
2020-10-28,AUD,1,306.15
2020-10-28,AZN,1,253.84
2020-10-28,BRL,1,76.41
2020-10-28,BYN,1,168.13
2020-10-28,CAD,1,325.77
2020-10-28,CHF,1,472.77
2020-10-28,CNY,1,63.93
2020-10-28,EUR,1,507.45
2020-10-28,GBP,1,559.58
2020-10-28,GEL,1,133.46
2020-10-28,INR,1,5.83
2020-10-28,JPY,1,4.11
2020-10-28,KGS,1,5.33
2020-10-28,MXN,1,20.51
2020-10-28,NOK,1,46.63
2020-10-28,RUB,1,5.61
2020-10-28,TRY,1,52.68
2020-10-28,USD,1,429.75
2020-10-28,UZS,100,4.16
2020-10-28,ZAR,1,26.64
2020-10-29,AMD,10,8.75
2020-10-29,AUD,1,305.88
2020-10-29,AZN,1,254.29
2020-10-29,BRL,1,75.46
2020-10-29,BYN,1,167.27
2020-10-29,CAD,1,325.13
2020-10-29,CHF,1,472.21
2020-10-29,CNY,1,64.14
2020-10-29,EUR,1,505.72
2020-10-29,GBP,1,558.37
2020-10-29,GEL,1,133.7
2020-10-29,INR,1,5.83
2020-10-29,JPY,1,4.13
2020-10-29,KGS,1,5.37
2020-10-29,MXN,1,20.27
2020-10-29,NOK,1,46.35
2020-10-29,RUB,1,5.51
2020-10-29,TRY,1,51.9
2020-10-29,USD,1,430.51
2020-10-29,UZS,100,4.16
2020-10-29,ZAR,1,26.35
2020-10-30,AMD,10,8.79
2020-10-30,AUD,1,304.12
2020-10-30,AZN,1,255.3
2020-10-30,BRL,1,75.22
2020-10-30,BYN,1,164.63
2020-10-30,CAD,1,324.45
2020-10-30,CHF,1,474.09
2020-10-30,CNY,1,64.44
2020-10-30,EUR,1,506.79
2020-10-30,GBP,1,562.24
2020-10-30,GEL,1,134.23
2020-10-30,INR,1,5.82
2020-10-30,JPY,1,4.15
2020-10-30,KGS,1,5.3
2020-10-30,MXN,1,20.2
2020-10-30,NOK,1,45.8
2020-10-30,RUB,1,5.45
2020-10-30,TRY,1,51.98
2020-10-30,USD,1,432.23
2020-10-30,UZS,100,4.18
2020-10-30,ZAR,1,26.34
2020-10-31,AMD,10,8.82
2020-10-31,AUD,1,304.67
2020-10-31,AZN,1,255.55
2020-10-31,BRL,1,74.86
2020-10-31,BYN,1,164.63
2020-10-31,CAD,1,324.9
2020-10-31,CHF,1,472.42
2020-10-31,CNY,1,64.7
2020-10-31,EUR,1,505.02
2020-10-31,GBP,1,560.53
2020-10-31,GEL,1,134.36
2020-10-31,INR,1,5.81
2020-10-31,JPY,1,4.14
2020-10-31,KGS,1,5.3
2020-10-31,MXN,1,20.29
2020-10-31,NOK,1,45.41
2020-10-31,RUB,1,5.47
2020-10-31,TRY,1,51.84
2020-10-31,USD,1,432.64
2020-10-31,UZS,100,4.18
2020-10-31,ZAR,1,26.56
2020-11-01,AMD,10,8.82
2020-11-01,AUD,1,304.67
2020-11-01,AZN,1,255.55
2020-11-01,BRL,1,74.86
2020-11-01,BYN,1,164.63
2020-11-01,CAD,1,324.9
2020-11-01,CHF,1,472.42
2020-11-01,CNY,1,64.7
2020-11-01,EUR,1,505.02
2020-11-01,GBP,1,560.53
2020-11-01,GEL,1,134.36
2020-11-01,INR,1,5.81
2020-11-01,JPY,1,4.14
2020-11-01,KGS,1,5.3
2020-11-01,MXN,1,20.29
2020-11-01,NOK,1,45.41
2020-11-01,RUB,1,5.47
2020-11-01,TRY,1,51.84
2020-11-01,USD,1,432.64
2020-11-01,UZS,100,4.18
2020-11-01,ZAR,1,26.56
2020-11-02,AMD,10,8.82
2020-11-02,AUD,1,304.67
2020-11-02,AZN,1,255.55
2020-11-02,BRL,1,74.86
2020-11-02,BYN,1,164.63
2020-11-02,CAD,1,324.9
2020-11-02,CHF,1,472.42
2020-11-02,CNY,1,64.7
2020-11-02,EUR,1,505.02
2020-11-02,GBP,1,560.53
2020-11-02,GEL,1,134.36
2020-11-02,INR,1,5.81
2020-11-02,JPY,1,4.14
2020-11-02,KGS,1,5.3
2020-11-02,MXN,1,20.29
2020-11-02,NOK,1,45.41
2020-11-02,RUB,1,5.47
2020-11-02,TRY,1,51.84
2020-11-02,USD,1,432.64
2020-11-02,UZS,100,4.18
2020-11-02,ZAR,1,26.56
2020-11-03,AMD,10,8.87
2020-11-03,AUD,1,305.25
2020-11-03,AZN,1,256.69
2020-11-03,BRL,1,75.67
2020-11-03,BYN,1,163.86
2020-11-03,CAD,1,326.48
2020-11-03,CHF,1,473.91
2020-11-03,CNY,1,64.96
2020-11-03,EUR,1,505.81
2020-11-03,GBP,1,561.13
2020-11-03,GEL,1,134.54
2020-11-03,INR,1,5.84
2020-11-03,JPY,1,4.15
2020-11-03,KGS,1,5.31
2020-11-03,MXN,1,20.45
2020-11-03,NOK,1,45.57
2020-11-03,RUB,1,5.41
2020-11-03,TRY,1,51.79
2020-11-03,USD,1,434.58
2020-11-03,UZS,100,4.2
2020-11-03,ZAR,1,26.71
2020-11-04,AMD,10,8.83
2020-11-04,AUD,1,308.68
2020-11-04,AZN,1,255.94
2020-11-04,BRL,1,75.45
2020-11-04,BYN,1,163.82
2020-11-04,CAD,1,329.71
2020-11-04,CHF,1,473.29
2020-11-04,CNY,1,64.87
2020-11-04,EUR,1,506.74
2020-11-04,GBP,1,562.86
2020-11-04,GEL,1,132.1
2020-11-04,INR,1,5.82
2020-11-04,JPY,1,4.14
2020-11-04,KGS,1,5.3
2020-11-04,MXN,1,20.61
2020-11-04,NOK,1,46.06
2020-11-04,RUB,1,5.44
2020-11-04,TRY,1,51.08
2020-11-04,USD,1,433.3
2020-11-04,UZS,100,4.18
2020-11-04,ZAR,1,27.04
2020-11-05,AMD,10,8.81
2020-11-05,AUD,1,306.63
2020-11-05,AZN,1,255.24
2020-11-05,BRL,1,75.07
2020-11-05,BYN,1,163.67
2020-11-05,CAD,1,327.02
2020-11-05,CHF,1,472.06
2020-11-05,CNY,1,64.42
2020-11-05,EUR,1,504.46
2020-11-05,GBP,1,560.33
2020-11-05,GEL,1,130.75
2020-11-05,INR,1,5.78
2020-11-05,JPY,1,4.12
2020-11-05,KGS,1,5.31
2020-11-05,MXN,1,20.11
2020-11-05,NOK,1,45.74
2020-11-05,RUB,1,5.46
2020-11-05,TRY,1,50.8
2020-11-05,USD,1,432.12
2020-11-05,UZS,100,4.17
2020-11-05,ZAR,1,26.57
2020-11-06,AMD,10,8.79
2020-11-06,AUD,1,311.54
2020-11-06,AZN,1,255.26
2020-11-06,BRL,1,76.3
2020-11-06,BYN,1,165.33
2020-11-06,CAD,1,329.23
2020-11-06,CHF,1,476.3
2020-11-06,CNY,1,65.21
2020-11-06,EUR,1,509.72
2020-11-06,GBP,1,563.91
2020-11-06,GEL,1,128.62
2020-11-06,INR,1,5.83
2020-11-06,JPY,1,4.15
2020-11-06,KGS,1,5.15
2020-11-06,MXN,1,20.85
2020-11-06,NOK,1,46.82
2020-11-06,RUB,1,5.56
2020-11-06,TRY,1,51.08
2020-11-06,USD,1,432.15
2020-11-06,UZS,100,4.18
2020-11-06,ZAR,1,27.31
2020-11-07,AMD,10,8.83
2020-11-07,AUD,1,314.25
2020-11-07,AZN,1,255.42
2020-11-07,BRL,1,78.27
2020-11-07,BYN,1,167.48
2020-11-07,CAD,1,330.91
2020-11-07,CHF,1,479.78
2020-11-07,CNY,1,65.33
2020-11-07,EUR,1,512.52
2020-11-07,GBP,1,568.08
2020-11-07,GEL,1,132.04
2020-11-07,INR,1,5.83
2020-11-07,JPY,1,4.18
2020-11-07,KGS,1,5.17
2020-11-07,MXN,1,20.86
2020-11-07,NOK,1,46.98
2020-11-07,RUB,1,5.57
2020-11-07,TRY,1,50.83
2020-11-07,USD,1,432.43
2020-11-07,UZS,100,4.18
2020-11-07,ZAR,1,27.45
2020-11-08,AMD,10,8.83
2020-11-08,AUD,1,314.25
2020-11-08,AZN,1,255.42
2020-11-08,BRL,1,78.27
2020-11-08,BYN,1,167.48
2020-11-08,CAD,1,330.91
2020-11-08,CHF,1,479.78
2020-11-08,CNY,1,65.33
2020-11-08,EUR,1,512.52
2020-11-08,GBP,1,568.08
2020-11-08,GEL,1,132.04
2020-11-08,INR,1,5.83
2020-11-08,JPY,1,4.18
2020-11-08,KGS,1,5.17
2020-11-08,MXN,1,20.86
2020-11-08,NOK,1,46.98
2020-11-08,RUB,1,5.57
2020-11-08,TRY,1,50.83
2020-11-08,USD,1,432.43
2020-11-08,UZS,100,4.18
2020-11-08,ZAR,1,27.45
2020-11-09,AMD,10,8.83
2020-11-09,AUD,1,314.25
2020-11-09,AZN,1,255.42
2020-11-09,BRL,1,78.27
2020-11-09,BYN,1,167.48
2020-11-09,CAD,1,330.91
2020-11-09,CHF,1,479.78
2020-11-09,CNY,1,65.33
2020-11-09,EUR,1,512.52
2020-11-09,GBP,1,568.08
2020-11-09,GEL,1,132.04
2020-11-09,INR,1,5.83
2020-11-09,JPY,1,4.18
2020-11-09,KGS,1,5.17
2020-11-09,MXN,1,20.86
2020-11-09,NOK,1,46.98
2020-11-09,RUB,1,5.57
2020-11-09,TRY,1,50.83
2020-11-09,USD,1,432.43
2020-11-09,UZS,100,4.18
2020-11-09,ZAR,1,27.45
2020-11-10,AMD,10,8.76
2020-11-10,AUD,1,313.32
2020-11-10,AZN,1,254.64
2020-11-10,BRL,1,80.36
2020-11-10,BYN,1,167.84
2020-11-10,CAD,1,331.0
2020-11-10,CHF,1,478.89
2020-11-10,CNY,1,65.54
2020-11-10,EUR,1,511.8
2020-11-10,GBP,1,565.91
2020-11-10,GEL,1,130.64
2020-11-10,INR,1,5.82
2020-11-10,JPY,1,4.16
2020-11-10,KGS,1,5.14
2020-11-10,MXN,1,21.09
2020-11-10,NOK,1,47.13
2020-11-10,RUB,1,5.59
2020-11-10,TRY,1,53.01
2020-11-10,USD,1,431.1
2020-11-10,UZS,100,4.17
2020-11-10,ZAR,1,27.69
2020-11-11,AMD,10,8.74
2020-11-11,AUD,1,312.66
2020-11-11,AZN,1,253.4
2020-11-11,BRL,1,79.66
2020-11-11,BYN,1,168.15
2020-11-11,CAD,1,329.75
2020-11-11,CHF,1,468.35
2020-11-11,CNY,1,64.95
2020-11-11,EUR,1,506.4
2020-11-11,GBP,1,568.31
2020-11-11,GEL,1,130.08
2020-11-11,INR,1,5.79
2020-11-11,JPY,1,4.07
2020-11-11,KGS,1,5.12
2020-11-11,MXN,1,21.15
2020-11-11,NOK,1,47.56
2020-11-11,RUB,1,5.62
2020-11-11,TRY,1,52.22
2020-11-11,USD,1,429.01
2020-11-11,UZS,100,4.15
2020-11-11,ZAR,1,27.68
2020-11-12,AMD,10,8.66
2020-11-12,AUD,1,311.86
2020-11-12,AZN,1,252.37
2020-11-12,BRL,1,78.91
2020-11-12,BYN,1,167.69
2020-11-12,CAD,1,327.85
2020-11-12,CHF,1,465.73
2020-11-12,CNY,1,64.59
2020-11-12,EUR,1,503.78
2020-11-12,GBP,1,566.67
2020-11-12,GEL,1,131.46
2020-11-12,INR,1,5.75
2020-11-12,JPY,1,4.05
2020-11-12,KGS,1,5.1
2020-11-12,MXN,1,21.1
2020-11-12,NOK,1,47.38
2020-11-12,RUB,1,5.61
2020-11-12,TRY,1,52.87
2020-11-12,USD,1,427.26
2020-11-12,UZS,100,4.12
2020-11-12,ZAR,1,27.45
2020-11-13,AMD,10,8.69
2020-11-13,AUD,1,312.0
2020-11-13,AZN,1,253.39
2020-11-13,BRL,1,79.58
2020-11-13,BYN,1,167.62
2020-11-13,CAD,1,328.28
2020-11-13,CHF,1,469.46
2020-11-13,CNY,1,64.81
2020-11-13,EUR,1,506.51
2020-11-13,GBP,1,565.37
2020-11-13,GEL,1,129.66
2020-11-13,INR,1,5.75
2020-11-13,JPY,1,4.07
2020-11-13,KGS,1,5.1
2020-11-13,MXN,1,20.94
2020-11-13,NOK,1,47.16
2020-11-13,RUB,1,5.58
2020-11-13,TRY,1,54.7
2020-11-13,USD,1,428.99
2020-11-13,UZS,100,4.15
2020-11-13,ZAR,1,27.51
2020-11-14,AMD,10,8.73
2020-11-14,AUD,1,312.17
2020-11-14,AZN,1,254.29
2020-11-14,BRL,1,78.89
2020-11-14,BYN,1,168.13
2020-11-14,CAD,1,328.12
2020-11-14,CHF,1,471.29
2020-11-14,CNY,1,65.13
2020-11-14,EUR,1,509.13
2020-11-14,GBP,1,567.08
2020-11-14,GEL,1,131.66
2020-11-14,INR,1,5.78
2020-11-14,JPY,1,4.1
2020-11-14,KGS,1,5.14
2020-11-14,MXN,1,20.97
2020-11-14,NOK,1,47.08
2020-11-14,RUB,1,5.57
2020-11-14,TRY,1,56.39
2020-11-14,USD,1,430.52
2020-11-14,UZS,100,4.16
2020-11-14,ZAR,1,27.58
2020-11-15,AMD,10,8.73
2020-11-15,AUD,1,312.17
2020-11-15,AZN,1,254.29
2020-11-15,BRL,1,78.89
2020-11-15,BYN,1,168.13
2020-11-15,CAD,1,328.12
2020-11-15,CHF,1,471.29
2020-11-15,CNY,1,65.13
2020-11-15,EUR,1,509.13
2020-11-15,GBP,1,567.08
2020-11-15,GEL,1,131.66
2020-11-15,INR,1,5.78
2020-11-15,JPY,1,4.1
2020-11-15,KGS,1,5.14
2020-11-15,MXN,1,20.97
2020-11-15,NOK,1,47.08
2020-11-15,RUB,1,5.57
2020-11-15,TRY,1,56.39
2020-11-15,USD,1,430.52
2020-11-15,UZS,100,4.16
2020-11-15,ZAR,1,27.58
2020-11-16,AMD,10,8.73
2020-11-16,AUD,1,312.17
2020-11-16,AZN,1,254.29
2020-11-16,BRL,1,78.89
2020-11-16,BYN,1,168.13
2020-11-16,CAD,1,328.12
2020-11-16,CHF,1,471.29
2020-11-16,CNY,1,65.13
2020-11-16,EUR,1,509.13
2020-11-16,GBP,1,567.08
2020-11-16,GEL,1,131.66
2020-11-16,INR,1,5.78
2020-11-16,JPY,1,4.1
2020-11-16,KGS,1,5.14
2020-11-16,MXN,1,20.97
2020-11-16,NOK,1,47.08
2020-11-16,RUB,1,5.57
2020-11-16,TRY,1,56.39
2020-11-16,USD,1,430.52
2020-11-16,UZS,100,4.16
2020-11-16,ZAR,1,27.58
2020-11-17,AMD,10,8.7
2020-11-17,AUD,1,312.98
2020-11-17,AZN,1,253.66
2020-11-17,BRL,1,78.69
2020-11-17,BYN,1,168.01
2020-11-17,CAD,1,327.44
2020-11-17,CHF,1,471.39
2020-11-17,CNY,1,65.28
2020-11-17,EUR,1,508.63
2020-11-17,GBP,1,565.53
2020-11-17,GEL,1,131.13
2020-11-17,INR,1,5.77
2020-11-17,JPY,1,4.11
2020-11-17,KGS,1,5.06
2020-11-17,MXN,1,21.2
2020-11-17,NOK,1,47.13
2020-11-17,RUB,1,5.59
2020-11-17,TRY,1,55.62
2020-11-17,USD,1,429.44
2020-11-17,UZS,100,4.15
2020-11-17,ZAR,1,27.84
2020-11-18,AMD,10,8.68
2020-11-18,AUD,1,313.73
2020-11-18,AZN,1,252.88
2020-11-18,BRL,1,79.05
2020-11-18,BYN,1,167.5
2020-11-18,CAD,1,327.42
2020-11-18,CHF,1,470.16
2020-11-18,CNY,1,65.35
2020-11-18,EUR,1,508.1
2020-11-18,GBP,1,566.12
2020-11-18,GEL,1,130.73
2020-11-18,INR,1,5.75
2020-11-18,JPY,1,4.11
2020-11-18,KGS,1,5.05
2020-11-18,MXN,1,21.04
2020-11-18,NOK,1,47.34
2020-11-18,RUB,1,5.59
2020-11-18,TRY,1,55.02
2020-11-18,USD,1,428.13
2020-11-18,UZS,100,4.14
2020-11-18,ZAR,1,27.76
2020-11-19,AMD,10,8.67
2020-11-19,AUD,1,313.98
2020-11-19,AZN,1,253.25
2020-11-19,BRL,1,80.47
2020-11-19,BYN,1,168.5
2020-11-19,CAD,1,328.05
2020-11-19,CHF,1,471.32
2020-11-19,CNY,1,65.44
2020-11-19,EUR,1,509.67
2020-11-19,GBP,1,569.86
2020-11-19,GEL,1,130.52
2020-11-19,INR,1,5.78
2020-11-19,JPY,1,4.13
2020-11-19,KGS,1,5.07
2020-11-19,MXN,1,21.23
2020-11-19,NOK,1,47.55
2020-11-19,RUB,1,5.67
2020-11-19,TRY,1,55.55
2020-11-19,USD,1,428.76
2020-11-19,UZS,100,4.15
2020-11-19,ZAR,1,27.98
2020-11-20,AMD,10,8.66
2020-11-20,AUD,1,310.97
2020-11-20,AZN,1,252.79
2020-11-20,BRL,1,79.8
2020-11-20,BYN,1,167.31
2020-11-20,CAD,1,326.43
2020-11-20,CHF,1,468.51
2020-11-20,CNY,1,64.97
2020-11-20,EUR,1,506.17
2020-11-20,GBP,1,565.28
2020-11-20,GEL,1,130.48
2020-11-20,INR,1,5.76
2020-11-20,JPY,1,4.11
2020-11-20,KGS,1,5.05
2020-11-20,MXN,1,20.98
2020-11-20,NOK,1,47.21
2020-11-20,RUB,1,5.59
2020-11-20,TRY,1,55.76
2020-11-20,USD,1,427.98
2020-11-20,UZS,100,4.12
2020-11-20,ZAR,1,27.49
2020-11-21,AMD,10,8.62
2020-11-21,AUD,1,311.85
2020-11-21,AZN,1,252.85
2020-11-21,BRL,1,80.69
2020-11-21,BYN,1,167.81
2020-11-21,CAD,1,327.77
2020-11-21,CHF,1,469.99
2020-11-21,CNY,1,65.15
2020-11-21,EUR,1,507.61
2020-11-21,GBP,1,568.26
2020-11-21,GEL,1,130.31
2020-11-21,INR,1,5.78
2020-11-21,JPY,1,4.12
2020-11-21,KGS,1,5.05
2020-11-21,MXN,1,21.24
2020-11-21,NOK,1,47.51
2020-11-21,RUB,1,5.62
2020-11-21,TRY,1,56.46
2020-11-21,USD,1,428.07
2020-11-21,UZS,100,4.14
2020-11-21,ZAR,1,27.8
2020-11-22,AMD,10,8.62
2020-11-22,AUD,1,311.85
2020-11-22,AZN,1,252.85
2020-11-22,BRL,1,80.69
2020-11-22,BYN,1,167.81
2020-11-22,CAD,1,327.77
2020-11-22,CHF,1,469.99
2020-11-22,CNY,1,65.15
2020-11-22,EUR,1,507.61
2020-11-22,GBP,1,568.26
2020-11-22,GEL,1,130.31
2020-11-22,INR,1,5.78
2020-11-22,JPY,1,4.12
2020-11-22,KGS,1,5.05
2020-11-22,MXN,1,21.24
2020-11-22,NOK,1,47.51
2020-11-22,RUB,1,5.62
2020-11-22,TRY,1,56.46
2020-11-22,USD,1,428.07
2020-11-22,UZS,100,4.14
2020-11-22,ZAR,1,27.8
2020-11-23,AMD,10,8.62
2020-11-23,AUD,1,311.85
2020-11-23,AZN,1,252.85
2020-11-23,BRL,1,80.69
2020-11-23,BYN,1,167.81
2020-11-23,CAD,1,327.77
2020-11-23,CHF,1,469.99
2020-11-23,CNY,1,65.15
2020-11-23,EUR,1,507.61
2020-11-23,GBP,1,568.26
2020-11-23,GEL,1,130.31
2020-11-23,INR,1,5.78
2020-11-23,JPY,1,4.12
2020-11-23,KGS,1,5.05
2020-11-23,MXN,1,21.24
2020-11-23,NOK,1,47.51
2020-11-23,RUB,1,5.62
2020-11-23,TRY,1,56.46
2020-11-23,USD,1,428.07
2020-11-23,UZS,100,4.14
2020-11-23,ZAR,1,27.8
2020-11-24,AMD,10,8.57
2020-11-24,AUD,1,311.91
2020-11-24,AZN,1,251.38
2020-11-24,BRL,1,79.1
2020-11-24,BYN,1,166.96
2020-11-24,CAD,1,326.1
2020-11-24,CHF,1,467.42
2020-11-24,CNY,1,64.83
2020-11-24,EUR,1,505.43
2020-11-24,GBP,1,568.8
2020-11-24,GEL,1,129.16
2020-11-24,INR,1,5.75
2020-11-24,JPY,1,4.1
2020-11-24,KGS,1,5.02
2020-11-24,MXN,1,21.28
2020-11-24,NOK,1,47.37
