date,code,name_ru,quant,value,change
2023-10-04,USD,ДОЛЛАР США,1,477.25,-1.10
2023-10-04,EUR,ЕВРО,1,500.25,-3.79
2023-10-04,INR,ИНДИЙСКАЯ РУПИЯ,1,5.74,-0.01
2023-10-04,IRR,ИРАНСКИЙ РИАЛ,1000,11.4,0.00
2023-10-04,CAD,КАНАДСКИЙ ДОЛЛАР,1,347.93,-3.59
2023-10-04,CNY,КИТАЙСКИЙ ЮАНЬ,1,65.37,-0.15
2023-10-04,KWD,КУВЕЙТСКИЙ ДИНАР,1,1543.25,-4.36
2023-10-04,KGS,КЫРГЫЗСКИЙ СОМ,1,5.38,-0.01
2023-10-04,MYR,МАЛАЗИЙСКИЙ РИНГГИТ,1,101.07,-0.38
2023-10-04,MXN,МЕКСИКАНСКИЙ ПЕСО,1,27.05,-0.35
2023-10-04,MDL,МОЛДАВСКИЙ ЛЕЙ,1,26.37,0.00
2023-10-04,NOK,НОРВЕЖСКАЯ КРОНА,1,43.92,-0.74
2023-10-04,PLN,ПОЛЬСКИЙ ЗЛОТЫЙ,1,108.35,-1.09
2023-10-04,SAR,РИЯЛ САУДОВСКОЙ АРАВИИ,1,127.25,-0.30
2023-10-04,RUB,РОССИЙСКИЙ РУБЛЬ,1,4.81,-0.05
2023-10-04,XDR,СДР,1,625.56,-3.46
2023-10-04,SGD,СИНГАПУРСКИЙ ДОЛЛАР,1,347.47,-1.33
2023-10-04,TJS,ТАДЖИКСКИЙ СОМОНИ,1,43.51,-0.10
2023-10-04,THB,ТАЙСКИЙ БАТ,1,12.89,-0.06
2023-10-04,TRY,ТУРЕЦКАЯ ЛИРА,1,17.36,-0.14
2023-10-04,UZS,УЗБЕКСКИХ СУМОВ,100,3.92,0.00
2023-10-04,UAH,УКРАИНСКАЯ ГРИВНА,1,13.04,+0.09
2023-10-04,GBP,ФУНТ СТЕРЛИНГОВ СОЕДИНЕННОГО КОРОЛЕВСТВА,1,576.47,-5.25
2023-10-04,CZK,ЧЕШСКАЯ КРОНА,1,20.45,-0.19
2023-10-04,SEK,ШВЕДСКАЯ КРОНА,1,43.14,-0.42
2023-10-04,CHF,ШВЕЙЦАРСКИЙ ФРАНК,1,518.02,-6.08
2023-10-04,ZAR,ЮЖНО-АФРИКАНСКИЙ РАНД,1,24.74,-0.40
2023-10-04,KRW,ЮЖНО-КОРЕЙСКИХ ВОН,100,35.1,-0.19
2023-10-04,JPY,ЯПОНСКАЯ ЙЕНА,1,3.18,-0.02
2023-10-05,AUD,АВСТРАЛИЙСКИЙ ДОЛЛАР,1,301.25,+0.06
2023-10-05,AZN,АЗЕРБАЙДЖАНСКИЙ МАНАТ,1,281.17,-0.39
2023-10-05,AMD,АРМЯНСКИЙ ДРАМ,10,11.4,-0.42
2023-10-05,BYN,БЕЛОРУССКИЙ РУБЛЬ,1,145.03,-0.20
2023-10-05,BRL,БРАЗИЛЬСКИЙ РЕАЛ,1,92.23,-2.03
2023-10-05,HUF,ВЕНГЕРСКИХ ФОРИНТОВ,10,12.88,-0.07
2023-10-05,HKD,ГОНКОНГСКИЙ ДОЛЛАР,1,60.86,-0.09
2023-10-05,GEL,ГРУЗИНСКИЙ ЛАРИ,1,179.64,-0.25
2023-10-05,DKK,ДАТСКАЯ КРОНА,1,67.08,-0.01
2023-10-05,AED,ДИРХАМ ОАЭ,1,129.76,-0.18
2023-10-05,USD,ДОЛЛАР США,1,476.59,-0.66
2023-10-05,EUR,ЕВРО,1,500.23,-0.02
2023-10-05,INR,ИНДИЙСКАЯ РУПИЯ,1,5.73,-0.01
2023-10-05,IRR,ИРАНСКИЙ РИАЛ,1000,11.3,-0.10
2023-10-05,CAD,КАНАДСКИЙ ДОЛЛАР,1,347.98,+0.05
2023-10-05,CNY,КИТАЙСКИЙ ЮАНЬ,1,65.28,-0.09
2023-10-05,KWD,КУВЕЙТСКИЙ ДИНАР,1,1541.32,-1.93
2023-10-05,KGS,КЫРГЫЗСКИЙ СОМ,1,5.37,-0.01
2023-10-05,MYR,МАЛАЗИЙСКИЙ РИНГГИТ,1,100.78,-0.29
2023-10-05,MXN,МЕКСИКАНСКИЙ ПЕСО,1,26.43,-0.62
2023-10-05,MDL,МОЛДАВСКИЙ ЛЕЙ,1,26.3,-0.07
2023-10-05,NOK,НОРВЕЖСКАЯ КРОНА,1,43.61,-0.31
2023-10-05,PLN,ПОЛЬСКИЙ ЗЛОТЫЙ,1,107.93,-0.42
2023-10-05,SAR,РИЯЛ САУДОВСКОЙ АРАВИИ,1,127.07,-0.18
2023-10-05,RUB,РОССИЙСКИЙ РУБЛЬ,1,4.79,-0.02
2023-10-05,XDR,СДР,1,622.95,-2.61
2023-10-05,SGD,СИНГАПУРСКИЙ ДОЛЛАР,1,347.42,-0.05
2023-10-05,TJS,ТАДЖИКСКИЙ СОМОНИ,1,43.56,+0.05
2023-10-05,THB,ТАЙСКИЙ БАТ,1,12.86,-0.03
2023-10-05,TRY,ТУРЕЦКАЯ ЛИРА,1,17.29,-0.07
2023-10-05,UZS,УЗБЕКСКИХ СУМОВ,100,3.91,-0.01
2023-10-05,UAH,УКРАИНСКАЯ ГРИВНА,1,13.03,-0.01
2023-10-05,GBP,ФУНТ СТЕРЛИНГОВ СОЕДИНЕННОГО КОРОЛЕВСТВА,1,577.91,+1.44
2023-10-05,CZK,ЧЕШСКАЯ КРОНА,1,20.48,+0.03
2023-10-05,SEK,ШВЕДСКАЯ КРОНА,1,43.1,-0.04
2023-10-05,CHF,ШВЕЙЦАРСКИЙ ФРАНК,1,518.88,+0.86
2023-10-05,ZAR,ЮЖНО-АФРИКАНСКИЙ РАНД,1,24.73,-0.01
2023-10-05,KRW,ЮЖНО-КОРЕЙСКИХ ВОН,100,35.17,+0.07
2023-10-05,JPY,ЯПОНСКАЯ ЙЕНА,1,3.2,+0.02
2023-10-06,AUD,АВСТРАЛИЙСКИЙ ДОЛЛАР,1,302.41,+1.16
2023-10-06,AZN,АЗЕРБАЙДЖАНСКИЙ МАНАТ,1,281.68,+0.51
2023-10-06,AMD,АРМЯНСКИЙ ДРАМ,10,11.15,-0.25
2023-10-06,BYN,БЕЛОРУССКИЙ РУБЛЬ,1,145.25,+0.22
2023-10-06,BRL,БРАЗИЛЬСКИЙ РЕАЛ,1,92.62,+0.39
2023-10-06,HUF,ВЕНГЕРСКИХ ФОРИНТОВ,10,12.94,+0.06
2023-10-06,HKD,ГОНКОНГСКИЙ ДОЛЛАР,1,60.98,+0.12
2023-10-06,GEL,ГРУЗИНСКИЙ ЛАРИ,1,180.17,+0.53
2023-10-06,DKK,ДАТСКАЯ КРОНА,1,67.28,+0.20
2023-10-06,AED,ДИРХАМ ОАЭ,1,130,+0.24
2023-10-06,USD,ДОЛЛАР США,1,477.44,+0.85
2023-10-06,EUR,ЕВРО,1,501.6,+1.37
2023-10-06,INR,ИНДИЙСКАЯ РУПИЯ,1,5.74,+0.01
2023-10-06,IRR,ИРАНСКИЙ РИАЛ,1000,11.4,+0.10
2023-10-06,CAD,КАНАДСКИЙ ДОЛЛАР,1,346.55,-1.43
2023-10-06,CNY,КИТАЙСКИЙ ЮАНЬ,1,65.39,+0.11
2023-10-06,KWD,КУВЕЙТСКИЙ ДИНАР,1,1543.56,+2.24
2023-10-06,KGS,КЫРГЫЗСКИЙ СОМ,1,5.38,+0.01
2023-10-06,MYR,МАЛАЗИЙСКИЙ РИНГГИТ,1,101.05,+0.27
2023-10-06,MXN,МЕКСИКАНСКИЙ ПЕСО,1,26.43,0.00
2023-10-06,MDL,МОЛДАВСКИЙ ЛЕЙ,1,26.35,+0.05
2023-10-06,NOK,НОРВЕЖСКАЯ КРОНА,1,43.34,-0.27
2023-10-06,PLN,ПОЛЬСКИЙ ЗЛОТЫЙ,1,109.22,+1.29
2023-10-06,SAR,РИЯЛ САУДОВСКОЙ АРАВИИ,1,127.3,+0.23
2023-10-06,RUB,РОССИЙСКИЙ РУБЛЬ,1,4.79,0.00
2023-10-06,XDR,СДР,1,625.11,+2.16
2023-10-06,SGD,СИНГАПУРСКИЙ ДОЛЛАР,1,348.01,+0.59
2023-10-06,TJS,ТАДЖИКСКИЙ СОМОНИ,1,43.6,+0.04
2023-10-06,THB,ТАЙСКИЙ БАТ,1,12.93,+0.07
2023-10-06,TRY,ТУРЕЦКАЯ ЛИРА,1,17.4,+0.11
2023-10-06,UZS,УЗБЕКСКИХ СУМОВ,100,3.92,+0.01
2023-10-06,UAH,УКРАИНСКАЯ ГРИВНА,1,13.04,+0.01
2023-10-06,GBP,ФУНТ СТЕРЛИНГОВ СОЕДИНЕННОГО КОРОЛЕВСТВА,1,578.75,+0.84
2023-10-06,CZK,ЧЕШСКАЯ КРОНА,1,20.57,+0.09
2023-10-06,SEK,ШВЕДСКАЯ КРОНА,1,43.25,+0.15
2023-10-06,CHF,ШВЕЙЦАРСКИЙ ФРАНК,1,520.65,+1.77
2023-10-06,ZAR,ЮЖНО-АФРИКАНСКИЙ РАНД,1,24.46,-0.27
2023-10-06,KRW,ЮЖНО-КОРЕЙСКИХ ВОН,100,35.3,+0.13
2023-10-06,JPY,ЯПОНСКАЯ ЙЕНА,1,3.21,+0.01
2023-10-07,AUD,АВСТРАЛИЙСКИЙ ДОЛЛАР,1,304.23,+1.82
2023-10-07,AZN,АЗЕРБАЙДЖАНСКИЙ МАНАТ,1,282.26,+0.58
2023-10-07,AMD,АРМЯНСКИЙ ДРАМ,10,11.46,+0.31
2023-10-07,BYN,БЕЛОРУССКИЙ РУБЛЬ,1,145.55,+0.30
2023-10-07,BRL,БРАЗИЛЬСКИЙ РЕАЛ,1,92.61,-0.01
2023-10-07,HUF,ВЕНГЕРСКИХ ФОРИНТОВ,10,13.06,+0.12
2023-10-07,HKD,ГОНКОНГСКИЙ ДОЛЛАР,1,61.09,+0.11
2023-10-07,GEL,ГРУЗИНСКИЙ ЛАРИ,1,180.88,+0.71
2023-10-07,DKK,ДАТСКАЯ КРОНА,1,67.7,+0.42
2023-10-07,AED,ДИРХАМ ОАЭ,1,130.26,+0.26
2023-10-07,USD,ДОЛЛАР США,1,478.43,+0.99
2023-10-07,EUR,ЕВРО,1,504.84,+3.24
2023-10-07,INR,ИНДИЙСКАЯ РУПИЯ,1,5.75,+0.01
2023-10-07,IRR,ИРАНСКИЙ РИАЛ,1000,11.4,0.00
2023-10-07,CAD,КАНАДСКИЙ ДОЛЛАР,1,348.91,+2.36
2023-10-07,CNY,КИТАЙСКИЙ ЮАНЬ,1,65.53,+0.14
2023-10-07,KWD,КУВЕЙТСКИЙ ДИНАР,1,1548.62,+5.06
2023-10-07,KGS,КЫРГЫЗСКИЙ СОМ,1,5.39,+0.01
2023-10-07,MYR,МАЛАЗИЙСКИЙ РИНГГИТ,1,101.58,+0.53
2023-10-07,MXN,МЕКСИКАНСКИЙ ПЕСО,1,26.27,-0.16
2023-10-07,MDL,МОЛДАВСКИЙ ЛЕЙ,1,26.39,+0.04
2023-10-07,NOK,НОРВЕЖСКАЯ КРОНА,1,43.65,+0.31
2023-10-07,PLN,ПОЛЬСКИЙ ЗЛОТЫЙ,1,109.75,+0.53
2023-10-07,SAR,РИЯЛ САУДОВСКОЙ АРАВИИ,1,127.56,+0.26
2023-10-07,RUB,РОССИЙСКИЙ РУБЛЬ,1,4.77,-0.02
2023-10-07,XDR,СДР,1,626.8,+1.69
2023-10-07,SGD,СИНГАПУРСКИЙ ДОЛЛАР,1,350.01,+2.00
2023-10-07,TJS,ТАДЖИКСКИЙ СОМОНИ,1,43.61,+0.01
2023-10-07,THB,ТАЙСКИЙ БАТ,1,12.92,-0.01
2023-10-07,TRY,ТУРЕЦКАЯ ЛИРА,1,17.44,+0.04
2023-10-07,UZS,УЗБЕКСКИХ СУМОВ,100,3.93,+0.01
2023-10-07,UAH,УКРАИНСКАЯ ГРИВНА,1,13.07,+0.03
2023-10-07,GBP,ФУНТ СТЕРЛИНГОВ СОЕДИНЕННОГО КОРОЛЕВСТВА,1,583.78,+5.03
2023-10-07,CZK,ЧЕШСКАЯ КРОНА,1,20.65,+0.08
2023-10-07,SEK,ШВЕДСКАЯ КРОНА,1,43.53,+0.28
2023-10-07,CHF,ШВЕЙЦАРСКИЙ ФРАНК,1,524.25,+3.60
2023-10-07,ZAR,ЮЖНО-АФРИКАНСКИЙ РАНД,1,24.68,+0.22
2023-10-07,KRW,ЮЖНО-КОРЕЙСКИХ ВОН,100,35.52,+0.22
2023-10-07,JPY,ЯПОНСКАЯ ЙЕНА,1,3.21,0.00
2023-10-08,AUD,АВСТРАЛИЙСКИЙ ДОЛЛАР,1,304.23,0.00
2023-10-08,AZN,АЗЕРБАЙДЖАНСКИЙ МАНАТ,1,282.26,0.00
2023-10-08,AMD,АРМЯНСКИЙ ДРАМ,10,11.46,0.00
2023-10-08,BYN,БЕЛОРУССКИЙ РУБЛЬ,1,145.55,0.00
2023-10-08,BRL,БРАЗИЛЬСКИЙ РЕАЛ,1,92.61,0.00
2023-10-08,HUF,ВЕНГЕРСКИХ ФОРИНТОВ,10,13.06,0.00
2023-10-08,HKD,ГОНКОНГСКИЙ ДОЛЛАР,1,61.09,0.00
2023-10-08,GEL,ГРУЗИНСКИЙ ЛАРИ,1,180.88,0.00
2023-10-08,DKK,ДАТСКАЯ КРОНА,1,67.7,0.00
2023-10-08,AED,ДИРХАМ ОАЭ,1,130.26,0.00
2023-10-08,USD,ДОЛЛАР США,1,478.43,0.00
2023-10-08,EUR,ЕВРО,1,504.84,0.00
2023-10-08,INR,ИНДИЙСКАЯ РУПИЯ,1,5.75,0.00
2023-10-08,IRR,ИРАНСКИЙ РИАЛ,1000,11.4,0.00
2023-10-08,CAD,КАНАДСКИЙ ДОЛЛАР,1,348.91,0.00
2023-10-08,CNY,КИТАЙСКИЙ ЮАНЬ,1,65.53,0.00
2023-10-08,KWD,КУВЕЙТСКИЙ ДИНАР,1,1548.62,0.00
2023-10-08,KGS,КЫРГЫЗСКИЙ СОМ,1,5.39,0.00
2023-10-08,MYR,МАЛАЗИЙСКИЙ РИНГГИТ,1,101.58,0.00
2023-10-08,MXN,МЕКСИКАНСКИЙ ПЕСО,1,26.27,0.00
2023-10-08,MDL,МОЛДАВСКИЙ ЛЕЙ,1,26.39,0.00
2023-10-08,NOK,НОРВЕЖСКАЯ КРОНА,1,43.65,0.00
2023-10-08,PLN,ПОЛЬСКИЙ ЗЛОТЫЙ,1,109.75,0.00
2023-10-08,SAR,РИЯЛ САУДОВСКОЙ АРАВИИ,1,127.56,0.00
2023-10-08,RUB,РОССИЙСКИЙ РУБЛЬ,1,4.77,0.00
2023-10-08,XDR,СДР,1,626.8,0.00
2023-10-08,SGD,СИНГАПУРСКИЙ ДОЛЛАР,1,350.01,0.00
2023-10-08,TJS,ТАДЖИКСКИЙ СОМОНИ,1,43.61,0.00
2023-10-08,THB,ТАЙСКИЙ БАТ,1,12.92,0.00
2023-10-08,TRY,ТУРЕЦКАЯ ЛИРА,1,17.44,0.00
2023-10-08,UZS,УЗБЕКСКИХ СУМОВ,100,3.93,0.00
2023-10-08,UAH,УКРАИНСКАЯ ГРИВНА,1,13.07,0.00
2023-10-08,GBP,ФУНТ СТЕРЛИНГОВ СОЕДИНЕННОГО КОРОЛЕВСТВА,1,583.78,0.00
2023-10-08,CZK,ЧЕШСКАЯ КРОНА,1,20.65,0.00
2023-10-08,SEK,ШВЕДСКАЯ КРОНА,1,43.53,0.00
2023-10-08,CHF,ШВЕЙЦАРСКИЙ ФРАНК,1,524.25,0.00
2023-10-08,ZAR,ЮЖНО-АФРИКАНСКИЙ РАНД,1,24.68,0.00
2023-10-08,KRW,ЮЖНО-КОРЕЙСКИХ ВОН,100,35.52,0.00
2023-10-08,JPY,ЯПОНСКАЯ ЙЕНА,1,3.21,0.00
2023-10-09,AUD,АВСТРАЛИЙСКИЙ ДОЛЛАР,1,304.23,0.00
2023-10-09,AZN,АЗЕРБАЙДЖАНСКИЙ МАНАТ,1,282.26,0.00
2023-10-09,AMD,АРМЯНСКИЙ ДРАМ,10,11.46,0.00
2023-10-09,BYN,БЕЛОРУССКИЙ РУБЛЬ,1,145.55,0.00
2023-10-09,BRL,БРАЗИЛЬСКИЙ РЕАЛ,1,92.61,0.00
2023-10-09,HUF,ВЕНГЕРСКИХ ФОРИНТОВ,10,13.06,0.00
2023-10-09,HKD,ГОНКОНГСКИЙ ДОЛЛАР,1,61.09,0.00
2023-10-09,GEL,ГРУЗИНСКИЙ ЛАРИ,1,180.88,0.00
2023-10-09,DKK,ДАТСКАЯ КРОНА,1,67.7,0.00
2023-10-09,AED,ДИРХАМ ОАЭ,1,130.26,0.00
2023-10-09,USD,ДОЛЛАР США,1,478.43,0.00
2023-10-09,EUR,ЕВРО,1,504.84,0.00
2023-10-09,INR,ИНДИЙСКАЯ РУПИЯ,1,5.75,0.00
2023-10-09,IRR,ИРАНСКИЙ РИАЛ,1000,11.4,0.00
2023-10-09,CAD,КАНАДСКИЙ ДОЛЛАР,1,348.91,0.00
2023-10-09,CNY,КИТАЙСКИЙ ЮАНЬ,1,65.53,0.00
2023-10-09,KWD,КУВЕЙТСКИЙ ДИНАР,1,1548.62,0.00
2023-10-09,KGS,КЫРГЫЗСКИЙ СОМ,1,5.39,0.00
2023-10-09,MYR,МАЛАЗИЙСКИЙ РИНГГИТ,1,101.58,0.00
2023-10-09,MXN,МЕКСИКАНСКИЙ ПЕСО,1,26.27,0.00
2023-10-09,MDL,МОЛДАВСКИЙ ЛЕЙ,1,26.39,0.00
2023-10-09,NOK,НОРВЕЖСКАЯ КРОНА,1,43.65,0.00
2023-10-09,PLN,ПОЛЬСКИЙ ЗЛОТЫЙ,1,109.75,0.00
2023-10-09,SAR,РИЯЛ САУДОВСКОЙ АРАВИИ,1,127.56,0.00
2023-10-09,RUB,РОССИЙСКИЙ РУБЛЬ,1,4.77,0.00
2023-10-09,XDR,СДР,1,626.8,0.00
2023-10-09,SGD,СИНГАПУРСКИЙ ДОЛЛАР,1,350.01,0.00
2023-10-09,TJS,ТАДЖИКСКИЙ СОМОНИ,1,43.61,0.00
2023-10-09,THB,ТАЙСКИЙ БАТ,1,12.92,0.00
2023-10-09,TRY,ТУРЕЦКАЯ ЛИРА,1,17.44,0.00
2023-10-09,UZS,УЗБЕКСКИХ СУМОВ,100,3.93,0.00
2023-10-09,UAH,УКРАИНСКАЯ ГРИВНА,1,13.07,0.00
2023-10-09,GBP,ФУНТ СТЕРЛИНГОВ СОЕДИНЕННОГО КОРОЛЕВСТВА,1,583.78,0.00
2023-10-09,CZK,ЧЕШСКАЯ КРОНА,1,20.65,0.00
2023-10-09,SEK,ШВЕДСКАЯ КРОНА,1,43.53,0.00
2023-10-09,CHF,ШВЕЙЦАРСКИЙ ФРАНК,1,524.25,0.00
2023-10-09,ZAR,ЮЖНО-АФРИКАНСКИЙ РАНД,1,24.68,0.00
2023-10-09,KRW,ЮЖНО-КОРЕЙСКИХ ВОН,100,35.52,0.00
2023-10-09,JPY,ЯПОНСКАЯ ЙЕНА,1,3.21,0.00
2023-10-10,AUD,АВСТРАЛИЙСКИЙ ДОЛЛАР,1,303.43,-0.80
2023-10-10,AZN,АЗЕРБАЙДЖАНСКИЙ МАНАТ,1,281.43,-0.83
2023-10-10,AMD,АРМЯНСКИЙ ДРАМ,10,11.66,+0.20
2023-10-10,BYN,БЕЛОРУССКИЙ РУБЛЬ,1,145.12,-0.43
2023-10-10,BRL,БРАЗИЛЬСКИЙ РЕАЛ,1,92.7,+0.09
2023-10-10,HUF,ВЕНГЕРСКИХ ФОРИНТОВ,10,12.96,-0.10
2023-10-10,HKD,ГОНКОНГСКИЙ ДОЛЛАР,1,60.92,-0.17
2023-10-10,GEL,ГРУЗИНСКИЙ ЛАРИ,1,180.69,-0.19
2023-10-10,DKK,ДАТСКАЯ КРОНА,1,67.39,-0.31
2023-10-10,AED,ДИРХАМ ОАЭ,1,129.89,-0.37
2023-10-10,USD,ДОЛЛАР США,1,477.02,-1.41
2023-10-10,EUR,ЕВРО,1,502.45,-2.39
2023-10-10,INR,ИНДИЙСКАЯ РУПИЯ,1,5.73,-0.02
2023-10-10,IRR,ИРАНСКИЙ РИАЛ,1000,11.4,0.00
2023-10-10,CAD,КАНАДСКИЙ ДОЛЛАР,1,349.23,+0.32
2023-10-10,CNY,КИТАЙСКИЙ ЮАНЬ,1,65.48,-0.05
2023-10-10,KWD,КУВЕЙТСКИЙ ДИНАР,1,1543.45,-5.17
2023-10-10,KGS,КЫРГЫЗСКИЙ СОМ,1,5.36,-0.03
2023-10-10,MYR,МАЛАЗИЙСКИЙ РИНГГИТ,1,100.87,-0.71
2023-10-10,MXN,МЕКСИКАНСКИЙ ПЕСО,1,26.09,-0.18
2023-10-10,MDL,МОЛДАВСКИЙ ЛЕЙ,1,26.28,-0.11
2023-10-10,NOK,НОРВЕЖСКАЯ КРОНА,1,43.85,+0.20
2023-10-10,PLN,ПОЛЬСКИЙ ЗЛОТЫЙ,1,109.68,-0.07
2023-10-10,SAR,РИЯЛ САУДОВСКОЙ АРАВИИ,1,127.18,-0.38
2023-10-10,RUB,РОССИЙСКИЙ РУБЛЬ,1,4.73,-0.04
2023-10-10,XDR,СДР,1,625.91,-0.89
2023-10-10,SGD,СИНГАПУРСКИЙ ДОЛЛАР,1,348.39,-1.62
2023-10-10,TJS,ТАДЖИКСКИЙ СОМОНИ,1,43.48,-0.13
2023-10-10,THB,ТАЙСКИЙ БАТ,1,12.85,-0.07
2023-10-10,TRY,ТУРЕЦКАЯ ЛИРА,1,17.22,-0.22
2023-10-10,UZS,УЗБЕКСКИХ СУМОВ,100,3.92,-0.01
2023-10-10,UAH,УКРАИНСКАЯ ГРИВНА,1,13.06,-0.01
2023-10-10,GBP,ФУНТ СТЕРЛИНГОВ СОЕДИНЕННОГО КОРОЛЕВСТВА,1,581.39,-2.39
2023-10-10,CZK,ЧЕШСКАЯ КРОНА,1,20.56,-0.09
2023-10-10,SEK,ШВЕДСКАЯ КРОНА,1,43.32,-0.21
2023-10-10,CHF,ШВЕЙЦАРСКИЙ ФРАНК,1,523.97,-0.28
2023-10-10,ZAR,ЮЖНО-АФРИКАНСКИЙ РАНД,1,24.62,-0.06
2023-10-10,KRW,ЮЖНО-КОРЕЙСКИХ ВОН,100,35.33,-0.19
2023-10-10,JPY,ЯПОНСКАЯ ЙЕНА,1,3.2,-0.01
2023-10-11,AUD,АВСТРАЛИЙСКИЙ ДОЛЛАР,1,306.08,+2.65
2023-10-11,AZN,АЗЕРБАЙДЖАНСКИЙ МАНАТ,1,281.54,+0.11
2023-10-11,AMD,АРМЯНСКИЙ ДРАМ,10,11.84,+0.18
2023-10-11,BYN,БЕЛОРУССКИЙ РУБЛЬ,1,145.13,+0.01
2023-10-11,BRL,БРАЗИЛЬСКИЙ РЕАЛ,1,92.92,+0.22
2023-10-11,HUF,ВЕНГЕРСКИХ ФОРИНТОВ,10,13.06,+0.10
2023-10-11,HKD,ГОНКОНГСКИЙ ДОЛЛАР,1,61.03,+0.11
2023-10-11,GEL,ГРУЗИНСКИЙ ЛАРИ,1,180.08,-0.61
2023-10-11,DKK,ДАТСКАЯ КРОНА,1,67.85,+0.46
2023-10-11,AED,ДИРХАМ ОАЭ,1,129.94,+0.05
2023-10-11,USD,ДОЛЛАР США,1,477.21,+0.19
2023-10-11,EUR,ЕВРО,1,505.89,+3.44
2023-10-11,INR,ИНДИЙСКАЯ РУПИЯ,1,5.73,0.00
2023-10-11,IRR,ИРАНСКИЙ РИАЛ,1000,11.4,0.00
2023-10-11,CAD,КАНАДСКИЙ ДОЛЛАР,1,351.17,+1.94
2023-10-11,CNY,КИТАЙСКИЙ ЮАНЬ,1,65.41,-0.07
2023-10-11,KWD,КУВЕЙТСКИЙ ДИНАР,1,1544.42,+0.97
2023-10-11,KGS,КЫРГЫЗСКИЙ СОМ,1,5.37,+0.01
2023-10-11,MYR,МАЛАЗИЙСКИЙ РИНГГИТ,1,100.95,+0.08
2023-10-11,MXN,МЕКСИКАНСКИЙ ПЕСО,1,26.22,+0.13
2023-10-11,MDL,МОЛДАВСКИЙ ЛЕЙ,1,26.39,+0.11
2023-10-11,NOK,НОРВЕЖСКАЯ КРОНА,1,44.11,+0.26
2023-10-11,PLN,ПОЛЬСКИЙ ЗЛОТЫЙ,1,110.94,+1.26
2023-10-11,SAR,РИЯЛ САУДОВСКОЙ АРАВИИ,1,127.23,+0.05
2023-10-11,RUB,РОССИЙСКИЙ РУБЛЬ,1,4.81,+0.08
2023-10-11,XDR,СДР,1,626.16,+0.25
2023-10-11,SGD,СИНГАПУРСКИЙ ДОЛЛАР,1,349.73,+1.34
2023-10-11,TJS,ТАДЖИКСКИЙ СОМОНИ,1,43.58,+0.10
2023-10-11,THB,ТАЙСКИЙ БАТ,1,12.99,+0.14
2023-10-11,TRY,ТУРЕЦКАЯ ЛИРА,1,17.21,-0.01
2023-10-11,UZS,УЗБЕКСКИХ СУМОВ,100,3.93,+0.01
2023-10-11,UAH,УКРАИНСКАЯ ГРИВНА,1,13.08,+0.02
2023-10-11,GBP,ФУНТ СТЕРЛИНГОВ СОЕДИНЕННОГО КОРОЛЕВСТВА,1,585.39,+4.00
2023-10-11,CZK,ЧЕШСКАЯ КРОНА,1,20.64,+0.08
2023-10-11,SEK,ШВЕДСКАЯ КРОНА,1,43.81,+0.49
2023-10-11,CHF,ШВЕЙЦАРСКИЙ ФРАНК,1,527.83,+3.86
2023-10-11,ZAR,ЮЖНО-АФРИКАНСКИЙ РАНД,1,24.94,+0.32
2023-10-11,KRW,ЮЖНО-КОРЕЙСКИХ ВОН,100,35.43,+0.10
2023-10-11,JPY,ЯПОНСКАЯ ЙЕНА,1,3.21,+0.01
2023-10-12,AUD,АВСТРАЛИЙСКИЙ ДОЛЛАР,1,306.05,-0.03
2023-10-12,AZN,АЗЕРБАЙДЖАНСКИЙ МАНАТ,1,281.29,-0.25
2023-10-12,AMD,АРМЯНСКИЙ ДРАМ,10,12.02,+0.18
2023-10-12,BYN,БЕЛОРУССКИЙ РУБЛЬ,1,145,-0.13
2023-10-12,BRL,БРАЗИЛЬСКИЙ РЕАЛ,1,94.38,+1.46
2023-10-12,HUF,ВЕНГЕРСКИХ ФОРИНТОВ,10,13.07,+0.01
2023-10-12,HKD,ГОНКОНГСКИЙ ДОЛЛАР,1,60.98,-0.05
2023-10-12,GEL,ГРУЗИНСКИЙ ЛАРИ,1,179.24,-0.84
2023-10-12,DKK,ДАТСКАЯ КРОНА,1,67.81,-0.04
2023-10-12,AED,ДИРХАМ ОАЭ,1,129.81,-0.13
2023-10-12,USD,ДОЛЛАР США,1,476.78,-0.43
2023-10-12,EUR,ЕВРО,1,505.53,-0.36
2023-10-12,INR,ИНДИЙСКАЯ РУПИЯ,1,5.73,0.00
2023-10-12,IRR,ИРАНСКИЙ РИАЛ,1000,11.4,0.00
2023-10-12,CAD,КАНАДСКИЙ ДОЛЛАР,1,350.5,-0.67
2023-10-12,CNY,КИТАЙСКИЙ ЮАНЬ,1,65.29,-0.12
2023-10-12,KWD,КУВЕЙТСКИЙ ДИНАР,1,1542.78,-1.64
2023-10-12,KGS,КЫРГЫЗСКИЙ СОМ,1,5.36,-0.01
2023-10-12,MYR,МАЛАЗИЙСКИЙ РИНГГИТ,1,101.1,+0.15
2023-10-12,MXN,МЕКСИКАНСКИЙ ПЕСО,1,26.65,+0.43
2023-10-12,MDL,МОЛДАВСКИЙ ЛЕЙ,1,26.37,-0.02
2023-10-12,NOK,НОРВЕЖСКАЯ КРОНА,1,44.09,-0.02
2023-10-12,PLN,ПОЛЬСКИЙ ЗЛОТЫЙ,1,111.95,+1.01
2023-10-12,SAR,РИЯЛ САУДОВСКОЙ АРАВИИ,1,127.12,-0.11
