date,AED,AMD,AUD,AZN,BRL,BYN,CAD,CHF,CNY,CZK,DKK,EGP,EUR,GBP,GEL,HKD,HUF,IDR,ILS,INR,IRR,JPY,KGS,KRW,KWD,MDL,MNT,MXN,MYR,NOK,OMR,PKR,PLN,QAR,RON,RUB,SAR,SEK,SGD,THB,TJS,TRY,UAH,USD,UZS,VND,XDR,ZAR
2021-11-10,116.870000,0.906000,318.740000,253.530000,77.420000,176.130000,345.200000,470.330000,67.170000,19.760000,66.910000,,497.590000,583.740000,137.130000,55.100000,1.375000,,,5.800000,0.010200,3.800000,5.060000,0.365200,1424.940000,24.600000,,21.170000,103.490000,50.610000,,,108.380000,,,6.050000,114.450000,50.240000,319.000000,13.090000,38.150000,44.220000,16.450000,429.220000,0.040200,,605.300000,28.860000
2021-11-11,116.680000,0.904000,315.900000,253.110000,78.190000,176.210000,345.020000,469.750000,67.060000,19.700000,66.720000,,496.130000,579.860000,136.900000,55.010000,1.373000,,,5.760000,0.010200,3.790000,5.050000,0.364000,1422.390000,24.560000,,21.080000,103.210000,50.290000,,,107.870000,,,6.060000,114.250000,49.830000,318.030000,13.080000,37.990000,43.640000,16.450000,428.510000,0.040200,,604.860000,28.340000
2021-11-12,116.890000,0.908000,313.250000,253.570000,78.180000,176.510000,342.690000,466.160000,67.060000,19.500000,66.180000,,492.100000,574.910000,137.280000,55.100000,1.349000,,,5.760000,0.010200,3.760000,5.060000,0.363000,1422.760000,24.600000,,20.840000,103.050000,49.500000,,,106.330000,,,6.040000,114.470000,49.260000,316.750000,13.040000,38.090000,43.220000,16.460000,429.290000,0.040100,,605.070000,28.020000
2021-11-13,116.970000,0.909000,313.260000,253.740000,79.570000,175.810000,341.110000,465.880000,67.370000,19.490000,66.110000,,491.490000,575.440000,137.470000,55.130000,1.346000,,,5.770000,0.010200,3.770000,5.070000,0.364700,1423.380000,24.480000,,20.760000,103.170000,49.450000,,,105.930000,,,5.960000,114.550000,49.110000,317.320000,13.100000,38.120000,43.290000,16.470000,429.590000,0.040000,,603.470000,28.110000
2021-11-16,117.080000,0.910000,316.470000,253.980000,78.810000,175.060000,343.250000,467.380000,67.370000,19.500000,66.200000,,492.250000,576.750000,137.380000,55.190000,1.341000,,,5.770000,0.010200,3.780000,5.070000,0.364500,1425.220000,24.510000,,20.990000,103.360000,49.680000,,,106.240000,,,5.940000,114.650000,49.120000,318.300000,13.150000,38.150000,42.970000,16.320000,429.990000,0.040100,,603.880000,28.250000
2021-11-17,117.000000,0.909000,315.300000,253.800000,78.730000,174.280000,343.000000,463.520000,67.310000,19.350000,65.640000,,488.160000,578.520000,137.150000,55.170000,1.336000,,,5.780000,0.010200,3.760000,5.070000,0.363600,1422.690000,24.500000,,20.850000,103.180000,49.400000,,,104.690000,,,5.920000,114.560000,48.730000,317.440000,13.150000,38.130000,42.200000,16.280000,429.680000,0.040100,,603.670000,28.130000
2021-11-18,117.290000,0.911000,313.540000,254.420000,78.280000,174.660000,342.920000,462.320000,67.500000,19.330000,65.540000,,487.170000,578.480000,138.150000,55.300000,1.335000,,,5.800000,0.010300,3.750000,5.080000,0.364600,1424.590000,24.470000,,20.770000,103.120000,49.240000,,,104.630000,,,5.920000,114.840000,48.590000,317.230000,13.170000,38.190000,41.320000,16.240000,430.740000,0.040200,,603.550000,27.670000
2021-11-19,117.520000,0.912000,314.380000,254.930000,78.060000,175.010000,342.400000,465.540000,67.610000,19.390000,65.770000,,489.000000,582.360000,138.470000,55.420000,1.345000,,,5.810000,0.010300,3.780000,5.090000,0.364900,1428.860000,24.490000,,20.850000,103.250000,49.300000,,,105.030000,,,5.920000,115.070000,48.690000,317.840000,13.250000,38.300000,40.490000,16.320000,431.600000,0.040100,,603.950000,27.800000
2021-11-20,117.200000,0.908000,311.800000,254.240000,77.450000,174.540000,340.480000,465.080000,67.420000,19.180000,65.420000,,486.390000,578.280000,139.300000,55.250000,1.333000,,,5.800000,0.010200,3.780000,5.080000,0.362600,1423.800000,24.460000,,20.640000,102.920000,48.450000,,,103.880000,,,5.870000,114.750000,48.200000,316.190000,13.140000,38.120000,38.840000,16.190000,430.430000,0.040100,,602.930000,27.360000
2021-11-23,117.510000,0.911000,313.110000,254.920000,76.880000,172.770000,341.410000,465.010000,67.630000,19.120000,65.460000,,486.780000,579.440000,139.440000,55.390000,1.317000,,,5.800000,0.010300,3.780000,5.090000,0.363500,1428.270000,24.490000,,20.670000,103.150000,48.400000,,,103.190000,,,5.830000,115.050000,48.090000,316.990000,13.130000,38.260000,38.600000,16.210000,431.580000,0.040200,,603.570000,27.400000
2021-11-24,117.670000,0.912000,312.190000,255.260000,77.360000,172.230000,339.550000,463.680000,67.660000,19.140000,65.440000,,486.560000,578.090000,139.650000,55.450000,1.310000,,,5.810000,0.010300,3.770000,5.100000,0.363500,1428.780000,24.470000,,20.510000,102.970000,48.340000,,,103.160000,,,5.770000,115.200000,48.110000,316.380000,13.060000,38.280000,35.070000,16.080000,432.150000,0.040300,,603.990000,27.350000
2021-11-25,117.010000,0.904000,310.140000,253.830000,77.130000,171.270000,339.010000,459.210000,67.280000,18.890000,64.760000,,481.600000,573.780000,138.940000,55.120000,1.308000,,,5.780000,0.010200,3.740000,5.070000,0.361900,1420.310000,24.280000,,20.240000,102.120000,48.180000,,,102.940000,,,5.760000,114.560000,47.360000,314.360000,12.890000,38.130000,33.930000,15.980000,429.730000,0.040000,,599.370000,27.140000
2021-11-26,117.040000,0.900000,309.010000,253.890000,76.670000,171.310000,339.450000,460.510000,67.320000,18.940000,64.880000,,482.320000,573.060000,139.110000,55.130000,1.316000,,,5.770000,0.010200,3.730000,5.070000,0.361100,1420.440000,24.280000,,20.080000,101.670000,47.980000,,,103.370000,,,5.770000,114.590000,47.350000,314.420000,12.880000,38.140000,36.000000,15.920000,429.840000,0.040100,,599.150000,27.180000
2021-11-27,117.370000,0.895000,307.180000,254.620000,77.440000,168.050000,337.780000,465.320000,67.470000,18.950000,65.300000,,485.510000,573.970000,139.960000,55.290000,1.321000,,,5.760000,0.010300,3.780000,5.080000,0.360700,1424.270000,24.330000,,19.620000,101.740000,47.520000,,,103.300000,,,5.690000,114.910000,47.160000,314.370000,12.840000,38.250000,35.500000,15.920000,431.070000,0.040200,,600.870000,26.490000
2021-11-30,118.100000,0.901000,310.040000,256.200000,77.330000,169.930000,340.510000,469.110000,67.970000,19.070000,65.830000,,489.520000,578.570000,141.610000,55.610000,1.329000,,,5.780000,0.010300,3.830000,5.120000,0.364000,1433.420000,24.510000,,19.870000,102.370000,47.710000,,,104.210000,,,5.780000,115.620000,47.460000,317.060000,12.890000,38.420000,34.390000,15.980000,433.740000,0.040300,,604.590000,26.890000
2021-12-01,118.210000,0.895000,309.300000,256.440000,77.510000,170.760000,339.560000,472.990000,68.150000,19.300000,66.350000,,493.290000,579.990000,140.050000,55.680000,1.346000,,,5.780000,0.010300,3.850000,5.120000,0.364900,1436.470000,24.600000,,20.010000,103.370000,47.990000,,,105.350000,,,5.810000,115.730000,48.040000,317.620000,12.890000,38.490000,33.450000,15.990000,434.160000,0.040300,,606.970000,26.900000
2021-12-03,118.650000,0.898000,309.740000,257.390000,76.510000,171.420000,340.920000,473.450000,68.370000,19.420000,66.370000,,493.410000,580.300000,140.340000,55.930000,1.363000,,,5.810000,0.010400,3.850000,5.140000,0.371000,1442.440000,24.650000,,20.470000,103.070000,48.090000,,,107.330000,,,5.890000,116.160000,48.020000,318.890000,12.870000,38.630000,32.530000,15.980000,435.760000,0.040500,,609.850000,27.580000
2021-12-04,118.790000,0.894000,307.670000,257.700000,77.270000,171.790000,340.190000,474.020000,68.480000,19.420000,66.290000,,492.830000,579.650000,140.970000,55.990000,1.356000,,,5.800000,0.010400,3.850000,5.150000,0.369200,1443.280000,24.720000,,20.490000,103.170000,47.870000,,,107.380000,,,5.920000,116.300000,47.890000,318.340000,12.880000,38.680000,31.680000,15.980000,436.290000,0.040600,,611.030000,27.290000
2021-12-07,118.680000,0.890000,306.140000,257.440000,77.110000,171.590000,340.480000,472.620000,68.360000,19.380000,66.230000,,492.380000,577.890000,141.510000,55.880000,1.353000,,,5.780000,0.010400,3.850000,5.140000,0.369200,1440.590000,24.790000,,20.510000,103.040000,47.680000,,,107.300000,,,5.920000,116.190000,47.880000,318.320000,12.860000,38.610000,31.700000,15.920000,435.850000,0.040500,,609.570000,27.290000
2021-12-08,118.340000,0.887000,308.390000,256.700000,76.390000,170.350000,342.180000,470.750000,68.280000,19.250000,65.900000,,489.920000,576.150000,141.330000,55.730000,1.341000,,,5.760000,0.010300,3.820000,5.130000,0.369000,1437.310000,24.780000,,20.480000,102.740000,48.000000,,,106.600000,,,5.850000,115.850000,47.900000,318.160000,12.900000,38.530000,31.750000,15.910000,434.600000,0.040400,,607.570000,27.210000
2021-12-09,118.300000,0.887000,309.860000,256.620000,77.410000,171.360000,344.260000,470.090000,68.410000,19.260000,65.950000,,490.290000,575.310000,141.290000,55.710000,1.335000,,,5.760000,0.010300,3.830000,5.120000,0.369200,1436.560000,24.750000,,20.700000,102.880000,48.450000,,,106.800000,,,5.900000,115.820000,47.820000,318.430000,12.980000,38.520000,31.790000,15.960000,434.460000,0.040300,,606.610000,27.470000
2021-12-10,118.000000,0.880000,310.260000,255.990000,78.330000,171.210000,341.870000,470.310000,68.290000,19.280000,65.980000,,490.510000,572.290000,140.570000,55.580000,1.342000,,,5.740000,0.010300,3.820000,5.110000,0.368800,1432.980000,24.660000,,20.680000,102.820000,48.490000,,,106.170000,,,5.880000,115.530000,47.880000,317.730000,12.950000,38.460000,31.530000,16.000000,433.390000,0.040300,,605.520000,27.450000
2021-12-11,118.280000,0.879000,310.550000,256.590000,77.950000,171.640000,341.560000,470.230000,68.220000,19.310000,65.910000,,490.090000,573.410000,141.500000,55.690000,1.341000,,,5.740000,0.010300,3.820000,5.140000,0.368000,1435.890000,24.650000,,20.710000,103.180000,48.320000,,,106.280000,,,5.910000,115.800000,47.880000,318.030000,12.910000,38.510000,31.290000,16.090000,434.400000,0.040300,,607.200000,27.130000
2021-12-14,118.040000,0.883000,309.500000,256.070000,77.240000,171.290000,340.100000,468.830000,68.130000,19.270000,65.700000,,488.460000,574.170000,140.990000,55.590000,1.334000,,,5.720000,0.010300,3.810000,5.110000,0.366700,1433.110000,24.590000,,20.750000,102.610000,48.210000,,,105.740000,,,5.900000,115.570000,47.680000,317.020000,12.980000,38.430000,30.310000,16.150000,433.530000,0.040100,,605.190000,27.120000
2021-12-15,118.400000,0.882000,309.520000,256.850000,76.550000,171.810000,339.270000,472.400000,68.350000,19.370000,66.100000,,491.370000,574.900000,141.640000,55.730000,1.340000,,,5.730000,0.010400,3.830000,5.130000,0.367500,1437.200000,24.640000,,20.680000,102.800000,47.840000,,,105.890000,,,5.910000,115.910000,47.760000,317.820000,13.040000,38.550000,30.480000,16.120000,434.840000,0.040200,,607.430000,27.050000
2021-12-16,118.590000,0.887000,310.450000,257.260000,76.660000,172.150000,338.440000,471.260000,68.420000,19.430000,66.030000,,490.850000,577.400000,141.870000,55.820000,1.332000,,,5.710000,0.010400,3.830000,5.140000,0.366800,1438.760000,24.680000,,20.530000,103.010000,47.860000,,,106.260000,,,5.900000,116.100000,47.740000,318.400000,13.040000,38.610000,29.720000,16.000000,435.540000,0.040200,,609.180000,26.950000
2021-12-21,118.810000,0.888000,309.420000,257.740000,76.610000,172.400000,337.580000,472.340000,68.430000,19.470000,66.080000,,491.330000,575.200000,142.130000,55.950000,1.339000,,,5.750000,0.010400,3.840000,5.150000,0.365900,1440.620000,24.620000,,20.880000,103.280000,48.010000,,,105.980000,,,5.880000,116.250000,47.770000,319.020000,12.980000,38.680000,24.970000,15.990000,436.350000,0.040400,,610.240000,27.510000
2021-12-22,118.690000,0.887000,310.660000,257.190000,75.910000,172.970000,336.930000,473.590000,68.420000,19.530000,66.220000,,492.340000,577.380000,141.750000,55.880000,1.338000,,,5.770000,0.010400,3.840000,5.140000,0.365500,1441.010000,24.530000,,20.940000,103.610000,48.390000,,,106.500000,,,5.900000,116.110000,47.770000,319.520000,12.950000,38.680000,35.510000,16.010000,435.890000,0.040300,,608.410000,27.540000
2021-12-23,118.410000,0.885000,311.060000,256.860000,75.690000,172.560000,336.980000,470.490000,68.260000,19.460000,65.990000,,490.580000,577.640000,141.650000,55.750000,1.335000,,,5.760000,0.010400,3.810000,5.130000,0.364700,1437.440000,24.500000,,20.910000,103.250000,48.820000,,,106.090000,,,5.890000,115.840000,47.630000,318.420000,12.880000,38.590000,34.680000,15.960000,434.870000,0.040200,,607.440000,27.380000
2021-12-24,118.140000,0.883000,314.170000,256.280000,76.740000,172.850000,338.550000,471.460000,68.110000,19.570000,66.060000,,491.110000,581.530000,141.560000,55.640000,1.330000,,,5.770000,0.010300,3.800000,5.120000,0.365900,1435.880000,24.460000,,20.960000,103.350000,48.970000,,,105.980000,,,5.920000,115.560000,47.650000,319.240000,12.940000,38.460000,37.990000,15.900000,433.880000,0.040100,,606.410000,27.560000
2021-12-25,117.700000,0.880000,313.060000,255.330000,76.170000,172.040000,337.510000,471.360000,67.880000,19.600000,65.930000,,490.160000,579.640000,141.500000,55.430000,1.324000,,,5.760000,0.010300,3.780000,5.100000,0.364300,1430.680000,24.330000,,20.960000,103.100000,48.970000,,,106.010000,,,5.890000,115.120000,47.680000,318.790000,12.940000,38.320000,36.980000,15.890000,432.280000,0.040000,,605.010000,27.800000
2021-12-28,117.520000,0.878000,311.150000,254.940000,76.050000,171.750000,336.430000,469.350000,67.740000,19.460000,65.640000,,488.020000,578.440000,141.280000,55.330000,1.316000,,,5.760000,0.010300,3.760000,5.090000,0.363400,1427.750000,24.340000,,20.890000,103.230000,48.640000,,,105.690000,,,5.870000,114.940000,47.330000,317.850000,12.860000,38.260000,38.200000,15.840000,431.610000,0.040100,,604.080000,27.800000
2021-12-29,117.400000,0.877000,312.560000,254.680000,76.660000,171.210000,336.990000,470.520000,67.730000,19.540000,65.700000,,488.440000,579.640000,140.680000,55.290000,1.323000,,,5.780000,0.010300,3.760000,5.080000,0.363000,1427.040000,24.400000,,20.870000,103.190000,48.880000,,,106.240000,,,5.860000,114.810000,47.570000,318.450000,12.860000,38.230000,36.370000,15.860000,431.180000,0.040000,,603.480000,27.540000
2021-12-30,117.580000,0.879000,311.620000,255.070000,76.730000,171.400000,336.660000,469.800000,67.840000,19.550000,65.520000,,487.030000,579.180000,140.440000,55.390000,1.319000,,,5.780000,0.010300,3.760000,5.090000,0.363700,1428.180000,24.470000,,20.910000,103.310000,48.810000,,,105.930000,,,5.860000,115.020000,47.530000,318.870000,12.900000,38.280000,34.970000,15.880000,431.840000,0.040000,,604.400000,27.310000
2021-12-31,117.540000,0.907000,313.220000,254.970000,75.690000,169.710000,337.060000,470.380000,67.730000,19.520000,65.610000,,487.790000,580.900000,140.150000,55.350000,1.320000,,,5.800000,0.010300,3.750000,5.090000,0.363200,1428.140000,24.460000,,20.970000,103.390000,48.850000,,,106.270000,,,5.770000,115.000000,47.650000,318.930000,12.930000,38.270000,33.410000,15.820000,431.670000,0.039900,,604.160000,27.100000
2022-01-01,117.570000,0.901000,313.790000,255.050000,77.510000,169.630000,339.490000,473.150000,68.000000,19.680000,65.780000,,489.100000,583.320000,140.740000,55.380000,1.326000,,,5.810000,0.010300,3.750000,5.090000,0.363500,1429.380000,24.370000,,21.130000,103.700000,49.030000,,,106.480000,,,5.760000,115.030000,47.730000,320.160000,13.030000,38.220000,32.280000,15.830000,431.800000,0.039900,,604.340000,27.160000
2022-01-06,117.580000,0.900000,312.930000,255.060000,76.060000,167.070000,339.710000,471.560000,67.850000,19.870000,65.650000,,488.160000,584.330000,140.430000,55.410000,1.350000,,,5.810000,0.010300,3.730000,5.090000,0.360500,1428.560000,24.330000,,21.100000,103.010000,48.860000,,,106.940000,,,5.700000,114.970000,47.630000,318.540000,13.010000,38.220000,32.140000,15.730000,431.810000,0.040000,,603.050000,27.140000
2022-01-13,118.110000,0.908000,312.840000,256.220000,77.900000,169.210000,345.720000,469.870000,68.150000,20.210000,66.270000,,493.080000,591.030000,141.530000,55.650000,1.386000,,,5.870000,0.010300,3.760000,5.120000,0.364300,1436.310000,24.230000,,21.270000,103.680000,49.690000,,,108.820000,,,5.830000,115.580000,48.000000,321.130000,13.000000,38.420000,32.140000,15.660000,433.780000,0.040200,,607.460000,28.020000
2022-01-14,118.090000,0.905000,316.980000,256.170000,78.370000,170.010000,347.450000,475.380000,68.230000,20.440000,66.860000,,497.400000,595.670000,141.500000,55.680000,1.401000,,,5.870000,0.010300,3.790000,5.120000,0.366100,1438.300000,24.160000,,21.310000,103.880000,50.170000,,,109.930000,,,5.810000,115.560000,48.610000,322.490000,13.060000,38.480000,31.930000,15.650000,433.690000,0.040200,,607.970000,28.390000
2022-01-15,118.400000,0.907000,316.170000,256.850000,78.650000,169.230000,348.400000,477.430000,68.470000,20.370000,66.970000,,498.200000,597.170000,142.340000,55.860000,1.406000,,,5.860000,0.010400,3.820000,5.130000,0.366200,1442.060000,24.200000,,21.420000,104.100000,50.040000,,,109.840000,,,5.720000,115.880000,48.580000,323.330000,13.090000,38.520000,32.080000,15.550000,434.840000,0.040300,,611.990000,28.390000
2022-01-18,118.330000,0.907000,313.550000,256.690000,78.520000,168.440000,347.470000,475.780000,68.470000,20.310000,66.720000,,496.460000,594.420000,142.020000,55.790000,1.396000,,,5.850000,0.010300,3.800000,5.130000,0.364800,1440.580000,24.220000,,21.410000,103.920000,49.760000,,,109.820000,,,5.680000,115.820000,48.140000,322.390000,13.140000,38.490000,32.200000,15.440000,434.580000,0.040100,,611.850000,28.220000
2022-01-19,118.190000,0.908000,312.010000,256.390000,78.690000,168.040000,346.620000,474.650000,68.340000,20.260000,66.460000,,494.450000,591.380000,141.850000,55.700000,1.387000,,,5.820000,0.010300,3.790000,5.120000,0.364600,1437.940000,24.120000,,21.290000,103.790000,49.460000,,,109.290000,,,5.660000,115.700000,47.890000,321.890000,13.110000,38.450000,32.060000,15.280000,434.070000,0.040100,,611.130000,28.050000
2022-01-20,118.300000,0.910000,312.870000,256.630000,78.050000,168.270000,348.140000,474.530000,68.440000,20.280000,66.200000,,492.610000,591.460000,141.990000,55.760000,1.383000,,,5.840000,0.010300,3.790000,5.120000,0.365000,1438.680000,24.210000,,21.340000,103.670000,49.570000,,,108.860000,,,5.680000,115.820000,47.590000,322.150000,13.160000,38.480000,32.010000,15.290000,434.480000,0.040200,,609.840000,28.250000
2022-01-21,118.240000,0.909000,314.000000,256.490000,79.850000,169.320000,347.750000,474.530000,68.460000,20.320000,66.220000,,492.690000,591.610000,141.910000,55.760000,1.381000,,,5.830000,0.010300,3.800000,5.120000,0.365100,1438.070000,24.120000,,21.180000,103.710000,49.400000,,,109.050000,,,5.670000,115.760000,47.670000,322.570000,13.210000,38.460000,32.260000,15.340000,434.240000,0.040200,,608.900000,28.440000
2022-01-22,118.470000,0.907000,312.750000,257.000000,80.290000,169.390000,347.410000,477.030000,68.630000,20.290000,66.290000,,493.270000,590.260000,142.190000,55.870000,1.382000,,,5.850000,0.010400,3.820000,5.130000,0.365100,1440.870000,24.170000,,21.230000,103.970000,49.220000,,,108.920000,,,5.690000,116.000000,47.480000,323.490000,13.200000,38.540000,32.480000,15.380000,435.100000,0.040300,,610.180000,28.710000
2022-01-25,118.270000,0.909000,310.730000,256.550000,79.670000,167.790000,344.880000,476.560000,68.670000,20.160000,66.100000,,491.930000,587.440000,142.030000,55.790000,1.372000,,,5.830000,0.010300,3.820000,5.120000,0.363300,1438.780000,24.160000,,21.190000,103.740000,48.590000,,,108.500000,,,5.560000,115.800000,47.180000,323.240000,13.170000,38.470000,32.450000,15.320000,434.340000,0.040200,,608.950000,28.600000
2022-01-26,118.500000,0.912000,311.120000,257.060000,79.310000,167.470000,344.470000,473.510000,68.770000,20.090000,66.000000,,491.170000,586.690000,142.780000,55.890000,1.363000,,,5.820000,0.010400,3.820000,5.130000,0.363500,1440.770000,24.310000,,21.100000,103.920000,48.350000,,,107.280000,,,5.540000,116.050000,46.890000,323.930000,13.170000,38.550000,32.160000,15.180000,435.200000,0.040300,,609.680000,28.440000
2022-01-27,118.270000,0.906000,311.330000,256.550000,79.790000,166.440000,345.430000,472.160000,68.750000,20.040000,65.880000,,490.240000,586.750000,142.500000,55.780000,1.365000,,,5.800000,0.010300,3.810000,5.120000,0.363000,1438.210000,24.370000,,21.120000,103.660000,48.870000,,,106.770000,,,5.500000,115.800000,46.950000,323.100000,13.190000,38.470000,32.150000,15.080000,434.340000,0.040200,,607.590000,28.660000
2022-01-28,118.280000,0.906000,308.110000,256.570000,79.960000,166.450000,342.870000,468.440000,68.280000,19.840000,65.350000,,486.330000,583.200000,142.890000,55.750000,1.357000,,,5.790000,0.010300,3.780000,5.120000,0.361100,1436.580000,24.350000,,20.980000,103.550000,48.520000,,,106.410000,,,5.520000,115.780000,46.520000,321.620000,13.090000,38.470000,31.920000,14.990000,434.380000,0.040200,,608.010000,28.440000
2022-01-29,118.130000,0.904000,303.720000,256.250000,80.240000,166.240000,339.510000,465.980000,68.260000,19.720000,64.880000,,482.810000,580.380000,143.410000,55.680000,1.352000,,,5.780000,0.010300,3.750000,5.120000,0.358200,1433.300000,24.300000,,20.840000,103.590000,48.250000,,,105.680000,,,5.570000,115.630000,45.960000,319.750000,13.010000,38.430000,31.860000,15.080000,433.830000,0.040200,,603.910000,27.970000
2022-02-01,118.040000,0.903000,305.660000,256.050000,80.770000,167.210000,340.450000,465.280000,68.160000,19.820000,65.100000,,484.390000,582.710000,143.310000,55.580000,1.353000,,,5.810000,0.010300,3.760000,5.110000,0.358600,1432.440000,24.150000,,20.900000,103.610000,48.450000,,,105.380000,,,5.600000,115.540000,46.260000,320.160000,13.030000,38.400000,32.430000,15.240000,433.500000,0.040100,,602.880000,27.930000
2022-02-02,118.110000,0.904000,307.100000,256.210000,81.780000,167.600000,342.300000,470.050000,68.200000,20.090000,65.660000,,488.460000,585.490000,143.490000,55.640000,1.375000,,,5.800000,0.010300,3.780000,5.120000,0.360700,1435.200000,24.150000,,21.100000,103.670000,48.930000,,,106.660000,,,5.630000,115.620000,46.720000,321.570000,13.070000,38.420000,32.400000,15.310000,433.760000,0.040200,,603.700000,28.380000
2022-02-03,118.200000,0.904000,310.000000,256.410000,82.440000,167.700000,342.220000,472.010000,68.250000,20.190000,65.910000,,490.280000,587.830000,144.460000,55.700000,1.381000,,,5.800000,0.010300,3.800000,5.120000,0.361200,1436.970000,24.120000,,21.190000,103.750000,49.380000,,,107.820000,,,5.690000,115.710000,47.100000,322.160000,13.080000,38.480000,32.250000,15.290000,434.110000,0.040200,,606.870000,28.410000
2022-02-04,118.250000,0.904000,309.000000,256.520000,82.530000,167.510000,341.750000,470.930000,68.280000,20.270000,65.890000,,489.970000,588.770000,144.860000,55.710000,1.382000,,,5.800000,0.010300,3.790000,5.120000,0.360600,1437.430000,24.190000,,21.070000,103.850000,49.160000,,,107.870000,,,5.670000,115.760000,47.110000,321.930000,13.100000,38.500000,31.980000,15.360000,434.290000,0.040200,,608.310000,28.220000
2022-02-05,117.880000,0.903000,307.770000,255.720000,81.930000,168.090000,340.590000,470.120000,68.070000,20.350000,66.700000,,496.180000,587.400000,146.510000,55.590000,1.401000,,,5.800000,0.010300,3.770000,5.110000,0.361100,1433.920000,24.250000,,21.020000,103.620000,49.620000,,,109.170000,,,5.700000,115.400000,47.490000,322.170000,13.120000,38.380000,31.940000,15.400000,432.930000,0.040000,,605.750000,28.270000
2022-02-08,117.460000,0.899000,306.010000,254.530000,81.000000,168.540000,338.780000,466.500000,67.830000,20.330000,66.200000,,492.670000,583.000000,148.240000,55.350000,1.396000,,,5.780000,0.010300,3.750000,5.090000,0.359600,1427.380000,24.230000,,20.870000,103.110000,48.850000,,,108.200000,,,5.710000,114.980000,47.120000,320.770000,13.060000,38.210000,31.830000,15.410000,431.370000,0.039800,,606.770000,27.810000
2022-02-09,116.670000,0.899000,305.650000,253.100000,81.410000,166.550000,337.880000,464.100000,67.350000,20.210000,65.670000,,488.700000,580.570000,148.780000,54.970000,1.383000,,,5.730000,0.010200,3.710000,5.050000,0.357800,1418.260000,24.010000,,20.780000,102.440000,48.810000,,,107.980000,,,5.690000,114.220000,46.930000,318.710000,13.020000,37.950000,31.400000,15.310000,428.500000,0.039600,,601.880000,27.640000
2022-02-10,116.080000,0.895000,305.370000,251.810000,81.060000,166.610000,335.860000,461.670000,67.010000,20.060000,65.450000,,487.020000,578.330000,147.510000,54.700000,1.380000,,,5.700000,0.010200,3.700000,5.030000,0.356700,1410.880000,23.910000,,20.760000,101.910000,48.470000,,,107.920000,,,5.700000,113.630000,46.760000,317.500000,13.030000,37.760000,31.390000,15.240000,426.310000,0.039300,,598.390000,27.820000
2022-02-11,115.930000,0.891000,306.040000,251.480000,81.320000,166.830000,335.980000,461.130000,66.970000,20.000000,65.490000,,487.240000,577.800000,146.060000,54.630000,1.379000,,,5.680000,0.010100,3.680000,5.020000,0.356200,1408.640000,23.990000,,20.830000,101.810000,48.320000,,,108.600000,,,5.700000,113.490000,46.510000,317.350000,13.060000,37.710000,31.450000,15.280000,425.760000,0.039400,,597.770000,28.130000
2022-02-12,116.840000,0.899000,305.730000,253.460000,81.740000,167.890000,337.130000,462.640000,67.480000,20.040000,65.670000,,488.570000,581.560000,147.460000,55.000000,1.382000,,,5.690000,0.010200,3.700000,5.060000,0.358800,1419.170000,24.220000,,20.940000,102.460000,48.550000,,,108.270000,,,5.720000,114.380000,46.090000,319.200000,13.130000,38.010000,31.860000,15.300000,429.100000,0.039600,,602.420000,28.470000
2022-02-15,117.460000,0.905000,306.110000,254.800000,82.130000,167.290000,337.830000,466.860000,67.850000,19.860000,65.580000,,487.890000,582.710000,147.480000,55.280000,1.368000,,,5.710000,0.010300,3.750000,5.090000,0.360500,1428.030000,24.230000,,20.990000,102.980000,48.260000,,,106.670000,,,5.580000,114.980000,45.780000,320.180000,13.270000,38.280000,31.810000,15.120000,431.380000,0.039800,,604.910000,28.270000
2022-02-16,117.310000,0.902000,307.620000,254.480000,82.620000,167.900000,339.190000,465.720000,67.880000,20.010000,65.670000,,488.700000,583.750000,144.340000,55.220000,1.375000,,,5.720000,0.010300,3.730000,5.080000,0.359600,1425.770000,24.200000,,21.140000,102.960000,48.560000,,,108.410000,,,5.700000,114.820000,46.260000,320.260000,13.320000,38.230000,31.640000,15.290000,430.840000,0.039800,,602.860000,28.610000
2022-02-17,116.500000,0.896000,306.890000,252.710000,82.930000,167.160000,337.390000,462.930000,67.550000,19.980000,65.410000,,486.710000,580.150000,144.300000,54.840000,1.374000,,,5.700000,0.010200,3.700000,5.050000,0.357200,1415.840000,23.930000,,21.020000,102.270000,48.100000,,,108.420000,,,5.690000,114.020000,46.170000,318.330000,13.230000,37.900000,31.390000,15.240000,427.840000,0.039600,,599.340000,28.360000
2022-02-18,116.680000,0.898000,308.360000,253.110000,83.430000,166.740000,337.260000,465.230000,67.620000,19.990000,65.450000,,486.930000,582.870000,144.280000,54.930000,1.368000,,,5.710000,0.010200,3.720000,5.050000,0.357600,1418.520000,23.940000,,21.160000,102.390000,48.080000,,,108.050000,,,5.640000,114.200000,45.990000,318.820000,13.320000,38.020000,31.460000,15.130000,428.520000,0.039600,,601.110000,28.590000
2022-02-19,116.630000,0.902000,309.030000,252.730000,82.820000,167.100000,337.790000,465.310000,67.710000,20.040000,65.480000,,486.960000,583.460000,145.190000,54.920000,1.368000,,,5.740000,0.010200,3.720000,5.050000,0.358800,1418.280000,23.930000,,21.120000,102.370000,48.040000,,,107.640000,,,5.650000,114.150000,46.030000,318.930000,13.320000,37.970000,31.440000,15.120000,428.320000,0.039500,,600.990000,28.580000
